2.265200233459472656e+01
1.947006225585937500e+01
1.946616554260253906e+01
1.696811103820800781e+01
2.259066772460937500e+01
1.612623977661132812e+01
7.836774349212646484e+00
1.460299873352050781e+01
1.335996532440185547e+01
1.112057304382324219e+01
1.130465030670166016e+01
1.102934932708740234e+01
8.132852554321289062e+00
1.070019626617431641e+01
1.543412208557128906e+01
1.314841270446777344e+01
1.696224784851074219e+01
1.329815292358398438e+01
2.265200233459472656e+01
1.093225765228271484e+01
1.113787841796875000e+01
1.199670314788818359e+01
1.555243015289306641e+01
1.162517070770263672e+01
1.228688716888427734e+01
1.335996532440185547e+01
1.997288131713867188e+01
1.113787841796875000e+01
1.567497920989990234e+01
9.603051185607910156e+00
2.116955184936523438e+01
8.132852554321289062e+00
1.988522338867187500e+01
8.476515769958496094e+00
1.266632175445556641e+01
2.322607421875000000e+01
1.571988105773925781e+01
1.293954181671142578e+01
1.410402297973632812e+01
1.561906242370605469e+01
2.252336883544921875e+01
1.547540283203125000e+01
1.516846847534179688e+01
1.026922035217285156e+01
1.516846847534179688e+01
9.169428825378417969e+00
1.489237022399902344e+01
1.943466567993164062e+01
1.500948905944824219e+01
1.162517070770263672e+01
1.187001514434814453e+01
1.628828620910644531e+01
1.459465980529785156e+01
1.176156806945800781e+01
1.335996532440185547e+01
1.459465980529785156e+01
1.315451049804687500e+01
2.310776710510253906e+01
1.166615295410156250e+01
1.459465980529785156e+01
6.779060840606689453e+00
2.040159797668457031e+01
9.060900688171386719e+00
1.612623977661132812e+01
2.152727699279785156e+01
2.059574317932128906e+01
1.516780281066894531e+01
1.388426780700683594e+01
2.001704406738281250e+01
1.433798599243164062e+01
7.408872127532958984e+00
7.434144496917724609e+00
1.058414268493652344e+01
2.265200233459472656e+01
1.622639274597167969e+01
1.539129257202148438e+01
1.433798599243164062e+01
1.459465980529785156e+01
2.114331626892089844e+01
1.390436363220214844e+01
2.509251976013183594e+01
2.029501152038574219e+01
1.986233139038085938e+01
1.510117053985595703e+01
9.952731132507324219e+00
1.554270172119140625e+01
1.392543601989746094e+01
1.666838264465332031e+01
8.858318328857421875e+00
1.352264404296875000e+01
1.567497920989990234e+01
2.241339874267578125e+01
1.162293243408203125e+01
1.309474182128906250e+01
1.199940395355224609e+01
1.353021430969238281e+01
1.291634941101074219e+01
1.811180496215820312e+01
1.571988105773925781e+01
2.021178245544433594e+01
